id,title,publish_date,cluster_id,pca_x,pca_y,author_count,category_count,categories_joined,authors_joined,keywords_joined,top_conference,url
1712.02121v2,A Novel Embedding Model for Knowledge Base Completion Based on Convolutional Neural Network,2017-12-06,1,0.02948651,-0.28542757,4,1,cs.CL,Dai Quoc Nguyen | Tu Dinh Nguyen | Dat Quoc Nguyen | Dinh Phung,novel | embedding | model | knowledge | base | completion | based | convolutional | neural | network | paper | propose | named | convkb | advances | stateoftheart | models | employing | capture | global,,http://arxiv.org/abs/1712.02121v2
1712.02186v1,Product Function Need Recognition via Semi-supervised Attention Network,2017-12-06,4,-0.08395531,-0.045305204,4,1,cs.CL,Hu Xu | Sihong Xie | Lei Shu | Philip S. Yu,product | function | need | recognition | via | semisupervised | attention | network | functionality | utmost | importance | customers | purchase | products | however | unclear | whether | really | satisfy | needs,,http://arxiv.org/abs/1712.02186v1
1712.02250v1,Why Do Neural Dialog Systems Generate Short and Meaningless Replies? A Comparison between Dialog and Translation,2017-12-07,3,-0.023997858,0.21378951,7,2,cs.CL | cs.LG,Bolin Wei | Shuai Lu | Lili Mou | Hao Zhou | Pascal Poupart | Ge Li | Zhi Jin,neural | dialog | systems | generate | short | meaningless | replies | comparison | translation | paper | addresses | question | conjecture | system | utterance | may | multiple | equally | plausible | causing,,http://arxiv.org/abs/1712.02250v1
1712.03512v1,Comparative analysis of criteria for filtering time series of word usage frequencies,2017-12-10,3,0.03212463,0.08791667,2,3,stat.ME | cs.CL | stat.AP,Inna A. Belashova | Vladimir V. Bochkarev,comparative | analysis | criteria | filtering | time | series | word | usage | frequencies | paper | describes | method | nonlinear | wavelet | thresholding | ramachandranranganathan | runs | test | used | assess,,http://arxiv.org/abs/1712.03512v1
1712.03538v1,Multi-Task Learning for Mental Health using Social Media Text,2017-12-10,4,-0.052420445,0.051936608,3,1,cs.CL,Adrian Benton | Margaret Mitchell | Dirk Hovy,multitask | learning | mental | health | using | social | media | text | introduce | initial | groundwork | estimating | suicide | risk | deep | framework | modeling | multiple | conditions | system,,http://arxiv.org/abs/1712.03538v1
1801.00049v2,Personal Names in Modern Turkey,2017-12-30,4,-0.23509271,0.06900654,1,1,cs.CL,Amaç Herdağdelen,personal | names | modern | turkey | analyzed | common | male | female | turkish | based | etymological | morphological | semantic | attributes | name | statistics | citizens | alive | cover | population,,http://arxiv.org/abs/1801.00049v2
1801.00102v2,"Compare, Compress and Propagate: Enhancing Neural Architectures with Alignment Factorization for Natural Language Inference",2017-12-30,2,0.15717417,-0.10233725,3,2,cs.CL | cs.AI,Yi Tay | Luu Anh Tuan | Siu Cheung Hui,compare | compress | propagate | enhancing | neural | architectures | alignment | factorization | natural | language | inference | paper | presents | new | deep | learning | architecture | nli | firstly | introduce,EMNLP 2018,http://arxiv.org/abs/1801.00102v2
1801.00453v1,Automated rating of recorded classroom presentations using speech analysis in kazakh,2018-01-01,3,0.030578101,0.22152467,3,2,cs.CL | cs.AI,Akzharkyn Izbassarova | Aidana Irmanova | A. P. James,automated | rating | recorded | classroom | presentations | using | speech | analysis | kazakh | effective | presentation | skills | help | succeed | business | career | academy | paper | presents | design,,http://arxiv.org/abs/1801.00453v1
1801.00801v2,Identifying emergency stages in Facebook posts of police departments with convolutional and recurrent neural networks and support vector machines,2018-01-03,4,-0.072164275,-0.056304857,2,1,cs.CL,Nicolai Pogrebnyakov | Edgar Maldonado,identifying | emergency | stages | facebook | posts | police | departments | convolutional | recurrent | neural | networks | support | vector | machines | classification | social | media | response | important | practical,,http://arxiv.org/abs/1801.00801v2
1801.01531v1,Slugbot: An Application of a Novel and Scalable Open Domain Socialbot Framework,2018-01-05,4,-0.08995452,0.14083935,5,2,cs.CL | cs.HC,Kevin K. Bowden | Jiaqi Wu | Shereen Oraby | Amita Misra | Marilyn Walker,slugbot | application | novel | scalable | open | domain | socialbot | framework | paper | introduce | amazon | alexa | prize | competition | aimed | carrying | friendly | conversations | users | variety,,http://arxiv.org/abs/1801.01531v1
1801.03032v1,Topical Stance Detection for Twitter: A Two-Phase LSTM Model Using Attention,2018-01-10,4,-0.14352678,0.06783229,3,3,cs.CL | cs.IR | cs.SI,Kuntal Dey | Ritvik Shrivastava | Saroj Kaushik,topical | stance | detection | twitter | twophase | lstm | model | using | attention | problem | addresses | detecting | text | content | respect | given | topic | whether | sentiment | favor,,http://arxiv.org/abs/1801.03032v1
1801.03911v2,Stochastic Learning of Nonstationary Kernels for Natural Language Modeling,2018-01-12,3,0.07089593,-0.06358934,3,4,cs.CL | cs.IR | cs.LG | stat.ML,Sahil Garg | Greg Ver Steeg | Aram Galstyan,stochastic | learning | nonstationary | kernels | natural | language | modeling | processing | often | involves | computations | semantic | syntactic | graphs | facilitate | sophisticated | reasoning | based | structural | relationships,,http://arxiv.org/abs/1801.03911v2
1801.05613v2,Query2Vec: An Evaluation of NLP Techniques for Generalized Workload Analytics,2018-01-17,1,0.070801996,-0.17015918,4,2,cs.DB | cs.CL,Shrainik Jain | Bill Howe | Jiaqi Yan | Thierry Cruanes,queryvec | evaluation | nlp | techniques | generalized | workload | analytics | consider | methods | learning | vector | representations | sql | queries | support | tasks | including | summarization | index | selection,,http://arxiv.org/abs/1801.05613v2
1801.06172v1,Contextual and Position-Aware Factorization Machines for Sentiment Classification,2018-01-19,3,-0.018873159,-0.01909925,5,1,cs.CL,Shuai Wang | Mianwei Zhou | Geli Fei | Yi Chang | Bing Liu,contextual | positionaware | factorization | machines | sentiment | classification | existing | machine | learning | models | achieved | great | success | typically | explicitly | capture | sentimentoriented | word | interaction | lead,,http://arxiv.org/abs/1801.06172v1
1801.06482v1,Deep Learning for Detecting Cyberbullying Across Multiple Social Media Platforms,2018-01-20,4,-0.14213383,0.04095958,2,3,cs.IR | cs.CL | cs.SI,Sweta Agrawal | Amit Awekar,deep | learning | detecting | cyberbullying | across | multiple | social | media | platforms | harassment | cyberbullies | significant | phenomenon | existing | works | detection | least | one | following | three,,http://arxiv.org/abs/1801.06482v1
1801.07174v1,Unsupervised Open Relation Extraction,2018-01-23,1,-0.060505502,-0.15332952,5,1,cs.CL,Hady Elsahar | Elena Demidova | Simon Gottschalk | Christophe Gravier | Frederique Laforest,unsupervised | open | relation | extraction | explore | methods | extract | relations | named | entities | free | text | setting | addition | standard | feature | develop | novel | method | reweight,,http://arxiv.org/abs/1801.07174v1
1801.09536v1,A Survey of Word Embeddings Evaluation Methods,2018-01-21,3,-0.02538017,-0.085959546,1,1,cs.CL,Amir Bakarov,survey | word | embeddings | evaluation | methods | realvalued | representations | able | capture | lexical | semantics | trained | natural | language | corpora | models | proposing | gained | popularity | recent,,http://arxiv.org/abs/1801.09536v1
1801.09872v1,A State-of-the-Art of Semantic Change Computation,2018-01-30,3,-0.034914576,0.055061057,1,1,cs.CL,Xuri Tang,stateoftheart | semantic | change | computation | paper | reviews | one | emerging | research | field | computational | linguistics | proposing | framework | summarizes | literature | identifying | expounding | five | essential,,http://arxiv.org/abs/1801.09872v1
1802.01817v1,Byte-Level Recursive Convolutional Auto-Encoder for Text,2018-02-06,2,0.13343054,-0.06662581,2,1,cs.CL,Xiang Zhang | Yann LeCun,bytelevel | recursive | convolutional | autoencoder | text | article | proposes | autoencode | using | networks | architecture | motivation | explore | whether | possible | scalable | homogeneous | generation | nonsequential | fashion,ICLR 2018,http://arxiv.org/abs/1802.01817v1
1802.02032v1,Improving Variational Encoder-Decoders in Dialogue Generation,2018-02-07,2,0.20651236,0.05815929,4,3,cs.CL | cs.AI | cs.LG,Xiaoyu Shen | Hui Su | Shuzi Niu | Vera Demberg,improving | variational | encoderdecoders | dialogue | generation | veds | shown | promising | results | however | latent | variable | distributions | usually | approximated | much | simpler | model | powerful | rnn,AAAI2018,http://arxiv.org/abs/1802.02032v1
1802.02114v1,Investigations on Knowledge Base Embedding for Relation Prediction and Extraction,2018-02-07,1,-0.033094656,-0.23457652,2,1,cs.CL,Peng Xu | Denilson Barbosa,investigations | knowledge | base | embedding | relation | prediction | extraction | report | evaluation | effectiveness | existing | models | wide | range | benchmarks | also | describe | new | benchmark | much,,http://arxiv.org/abs/1802.02114v1
1802.03753v1,Sample Efficient Deep Reinforcement Learning for Dialogue Systems with Large Action Spaces,2018-02-11,0,0.08394734,0.20428315,4,4,cs.CL | cs.AI | cs.LG | stat.ML,Gellért Weisz | Paweł Budzianowski | Pei-Hao Su | Milica Gašić,sample | efficient | deep | reinforcement | learning | dialogue | systems | large | action | spaces | spoken | aim | deploy | artificial | intelligence | build | automated | agents | converse | humans,,http://arxiv.org/abs/1802.03753v1
1802.04675v1,Attention based Sentence Extraction from Scientific Articles using Pseudo-Labeled data,2018-02-13,4,-0.07598329,-0.1055252,3,3,cs.IR | cs.AI | cs.CL,Parth Mehta | Gaurav Arora | Prasenjit Majumder,attention | based | sentence | extraction | scientific | articles | using | pseudolabeled | data | work | present | weakly | supervised | technique | identifying | important | sentences | papers | worthy | inclusion,,http://arxiv.org/abs/1802.04675v1
1802.05322v1,Classifying movie genres by analyzing text reviews,2018-02-15,4,-0.10139517,-0.08241578,1,1,cs.CL,Adam Nyberg,classifying | movie | genres | analyzing | text | reviews | paper | proposes | method | looking | data | used | large | review | dataset | v | imdb | compared | knearest | neighbors,,http://arxiv.org/abs/1802.05322v1
1802.05934v1,Instance-based Inductive Deep Transfer Learning by Cross-Dataset Querying with Locality Sensitive Hashing,2018-02-16,0,0.11693285,-0.11133898,3,1,cs.CL,Somnath Basu Roy Chowdhury | K M Annervaz | Ambedkar Dukkipati,instancebased | inductive | deep | transfer | learning | crossdataset | querying | locality | sensitive | hashing | supervised | models | typically | trained | single | dataset | performance | rely | heavily | size,,http://arxiv.org/abs/1802.05934v1
1802.07420v2,Sequence-based Multi-lingual Low Resource Speech Recognition,2018-02-21,0,0.20490685,0.042953044,4,3,cs.CL | cs.SD | eess.AS,Siddharth Dalmia | Ramon Sanabria | Florian Metze | Alan W. Black,sequencebased | multilingual | low | resource | speech | recognition | techniques | crosslingual | help | scenarios | bootstrap | systems | enable | analysis | new | languages | domains | endtoend | approaches | particular,,http://arxiv.org/abs/1802.07420v2
1802.07858v2,MPST: A Corpus of Movie Plot Synopses with Tags,2018-02-22,4,-0.1901192,0.06947219,4,1,cs.CL,Sudipta Kar | Suraj Maharjan | A. Pastor López-Monroy | Thamar Solorio,mpst | corpus | movie | plot | synopses | tags | social | tagging | movies | reveals | wide | range | heterogeneous | information | like | genre | structure | soundtracks | metadata | visual,,http://arxiv.org/abs/1802.07858v2
1802.09091v3,Revisiting the poverty of the stimulus: hierarchical generalization without a hierarchical bias in recurrent neural networks,2018-02-26,3,0.047386184,-0.033051997,3,1,cs.CL,R. Thomas McCoy | Robert Frank | Tal Linzen,revisiting | poverty | stimulus | hierarchical | generalization | without | bias | recurrent | neural | networks | syntactic | rules | natural | language | typically | need | make | reference | sentence | structure,,http://arxiv.org/abs/1802.09091v3
1802.10229v2,Collective Entity Disambiguation with Structured Gradient Tree Boosting,2018-02-28,1,0.029126007,-0.1748972,3,1,cs.CL,Yi Yang | Ozan Irsoy | Kazi Shefaet Rahman,collective | entity | disambiguation | structured | gradient | tree | boosting | present | gradienttreeboostingbased | learning | model | jointly | disambiguating | named | entities | document | widely | used | machine | algorithm,NAACL 2018,http://arxiv.org/abs/1802.10229v2
1802.10569v1,Simultaneously Self-Attending to All Mentions for Full-Abstract Biological Relation Extraction,2018-03-01,1,-0.12618344,-0.12582555,3,1,cs.CL,Patrick Verga | Emma Strubell | Andrew McCallum,simultaneously | selfattending | mentions | fullabstract | biological | relation | extraction | work | forms | prediction | looking | short | span | text | within | single | sentence | containing | entity | pair,NAACL 2018,http://arxiv.org/abs/1802.10569v1
1803.02914v1,Translating Questions into Answers using DBPedia n-triples,2018-03-08,1,-0.04914114,-0.04018383,1,1,cs.CL,Mihael Arcan,translating | questions | answers | using | dbpedia | ntriples | paper | present | question | answering | system | neural | network | interpret | learned | repository | train | sequencetosequence | model | extracted,,http://arxiv.org/abs/1803.02914v1
1803.03664v1,Automating Reading Comprehension by Generating Question and Answer Pairs,2018-03-07,3,-0.03091645,-0.011667056,5,2,cs.CL | cs.AI,Vishwajeet Kumar | Kireeti Boorla | Yogesh Meena | Ganesh Ramakrishnan | Yuan-Fang Li,automating | reading | comprehension | generating | question | answer | pairs | neural | networkbased | methods | represent | stateoftheart | generation | text | existing | work | focuses | questions | without | concerning,,http://arxiv.org/abs/1803.03664v1
1803.03665v1,Syntax-Aware Language Modeling with Recurrent Neural Networks,2018-03-02,0,0.19501327,-0.056601085,3,2,cs.CL | cs.LG,Duncan Blythe | Alan Akbik | Roland Vollgraf,syntaxaware | language | modeling | recurrent | neural | networks | models | lms | typically | trained | using | lexical | features | surface | forms | words | paper | argue | deprives | lm,,http://arxiv.org/abs/1803.03665v1
